"WONUM","ASSETNUM","LINE","HNATOTALDT","HNACOMMODITY","FAILURECODE","PROBLEM_CODE","CAUSE_CODE","REMEDY_CODE","LEAD","SUPERVISOR","LABOR_COUNT","LABORHOURS","dt<=5","SHIFT","CREW","Date","WEEKDAYNUM","ISWEEKEND"
M43741810,A119970,"3EMB",28,SENSOR,INSTRUMENT,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,2,1.4,0,2,1,2023-11-14,3,0
M43748546,A119779,"3EMO",15,GRIPPER,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,V0395421,VF032770,3,0.75,0,1,1,2023-11-15,4,0
M43750425,A119898,"3EME",41,MOTOR,ELECTRICAL,NOPWRVOLT,MISC,ADJUST,VF048682,VF031827,4,3.3333333333333335,0,2,1,2023-11-15,4,0
M43751800,A119898,"3EME",20,CAMERA,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,VF031827,1,0.5,0,3,0,2023-11-16,5,0
M43759818,A119258,"3EMC",5,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPAIR,VF046729,VF032770,3,1.5,1,1,1,2023-11-16,5,0
M43759939,A119760,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,VF046729,VF032770,3,1.5,0,1,1,2023-11-16,5,0
M43760350,A119779,"3EMO",22,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,V0395421,VF032770,1,0.3333333333333333,0,1,1,2023-11-16,5,0
M43761383,A119970,"3EMB",120,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPLACE,VF032427,VF032770,2,6.0,0,1,1,2023-11-16,5,0
M43761446,A119779,"3EMO",84,HOSE,MECHANICAL,LEAKAGE,OPERATIONREL,REPLACE,VF056054,VF032770,1,1.5,0,1,1,2023-11-16,5,0
M43762711,A119898,"3EME",15,CYLINDER,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,3,1.5,0,2,0,2023-11-16,5,0
M43762727,A119971,"3EMB",20,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF031827,1,0.6666666666666666,0,2,0,2023-11-16,5,0
M43765731,A119898,"3EME",20,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,CLEAN,VF048682,VF031827,3,2.0,0,3,0,2023-11-17,6,0
M43768002,A119779,"3EMO",45,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF037510,HA19466,3,3.0,0,3,0,2023-11-17,6,0
M43768165,A119898,"3EME",14,OPERATOR DOOR,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,HA19466,2,1.0,0,3,0,2023-11-17,6,0
M43769943,A119898,"3EME",30,SWITCH,ELECTRICAL,NOPWRVOLT,FABINSTALLREL,RESET,VF046345,VF032770,3,2.25,0,1,1,2023-11-17,6,0
M43769954,A119970,"3EMB",30,SWITCH,EXTERNALINFL,CONTAMINT,MISC,RESET,HA18137,HA19466,1,0.75,0,1,1,2023-11-17,6,0
M43770116,A119779,"3EMO",14,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,RESET,VF037510,HA19466,2,1.0,0,1,1,2023-11-17,6,0
M43770127,A119970,"3EMB",105,SWITCH,EXTERNALINFL,MISALIGNMENT,MISC,RESET,HA18137,HA19466,4,8.0,0,1,1,2023-11-17,6,0
M43770533,A119971,"3EMB",20,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,2,1.2,0,2,1,2023-11-17,6,0
M43770562,A119970,"3EMB",14,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,2,0.6,0,2,1,2023-11-17,6,0
M43776733,A119970,"3EMB",195,AMPLIFIER,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF033640,HA20804,4,5.0,0,3,0,2023-11-18,7,1
M43790073,A119992,"3EMB",37,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF056605,HA20804,2,1.4,0,2,0,2023-11-19,1,1
M43790175,A119898,"3EME",60,OTHER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF039446,HA20804,1,1.25,0,3,0,2023-11-19,1,1
M43790187,A119779,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,V0391649,HA20804,2,0.6666666666666666,0,3,0,2023-11-19,1,1
M43790188,A119779,"3EMO",15,FITTING,PNEUMATIC,LEAKAGE,MISC,REPLACE,VF056176,HA20804,1,0.25,0,3,0,2023-11-19,1,1
M43794538,A119981,"3EMB",26,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF056605,HA20804,1,0.6,0,3,0,2023-11-20,2,0
M43794619,A119898,"3EME",30,OTHER,MECHANICAL,LOOSENESS,MISC,REPLACE,VF039446,HA20804,2,1.5,0,3,0,2023-11-20,2,0
M43795340,A119898,"3EME",30,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF048682,VF031827,3,2.25,0,3,0,2023-11-20,2,0
M43796790,A119971,"3EMB",20,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF031827,1,0.5,0,3,0,2023-11-20,2,0
M43796974,A119970,"3EMB",35,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF031827,1,0.5833333333333334,0,3,0,2023-11-20,2,0
M43798109,A119970,"3EMB",720,MOTOR,MECHANICAL,VIBRATION,MISC,REPLACE,HA25654,VF031827,5,26.0,0,1,1,2023-11-20,2,0
M43801293,A119760,"3EMO",10,SWITCH,HYDRAULIC,LEAKAGE,OPERATIONREL,REPAIR,VF046729,VF032770,2,0.6666666666666666,0,2,0,2023-11-20,2,0
M43804125,A119898,"3EME",15,HEAD ASSY,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF033527,VF032770,1,0.5,0,3,0,2023-11-21,3,0
M43813548,A119898,"3EME",10,SWITCH,MECHANICAL,STICKING,MISC,RESET,VF048682,VF031827,2,1.0,0,2,1,2023-11-21,3,0
M43816168,A119898,"3EME",152,ACTUATOR,PNEUMATIC,CLOGWICONT,MISC,RESET,VF042339,VF032770,3,5.5,0,3,0,2023-11-22,4,0
M43826856,A119898,"3EME",45,FEED TUBE,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF040631,HA19466,2,3.0,0,1,1,2023-11-22,4,0
M43951611,A119898,"3EME",45,PROGRAM,MATERIAL,EXCESSIVE,MISC,ADJUST,V0392306,HA26293,2,2.0,0,1,1,2023-11-27,2,0
M43953357,A119898,"3EME",90,PROGRAM,MATERIAL,BREAKAGE,MISC,RESET,V0392306,HA26293,2,3.0,0,1,1,2023-11-27,2,0
M43983920,A119898,"3EME",30,PHOTO EYES,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF040631,HA19466,3,4.5,0,3,0,2023-11-28,3,0
M43996284,A119992,"3EMB",23,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,1,0.6,0,3,0,2023-11-28,3,0
M43999026,A119898,"3EME",10,CAMERA,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,HA19466,2,1.0,0,2,1,2023-11-28,3,0
M43999566,A119898,"3EME",10,CAMERA,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,HA19466,2,1.0,0,2,0,2023-11-28,3,0
M44237058,A119970,"3EMB",30,ACCUMULATOR,EXTERNALINFL,BLOCKPLUG,DESIGNREL,CLEAN,VF032427,VF032770,3,3.0,0,3,0,2023-12-01,6,0
M44242794,A119992,"3EMB",44,FILTER,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,VF056605,HA20804,2,1.6,0,3,0,2023-12-01,6,0
M44242811,A119970,"3EMB",10,GUIDE PINS,MECHANICAL,STICKING,MISC,CLEAN,VF033640,HA20804,2,0.6666666666666666,0,3,0,2023-12-01,6,0
M44243096,A119970,"3EMB",13,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,2,0.6,0,3,0,2023-12-01,6,0
M44244860,A119898,"3EME",65,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,HA20699,VF031827,2,3.0,0,1,1,2023-12-01,6,0
M44246068,A119898,"3EME",15,OTHER,MECHANICAL,STICKING,MISC,CLEAN,VF042616,HA19466,2,2.0,0,2,0,2023-12-01,6,0
M44276935,A119970,"3EMB",15,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,CLEAN,VF043268,HA19466,1,1.0,0,3,0,2023-12-04,2,0
M44276941,A119898,"3EME",30,FEED TUBE,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF040631,HA19466,3,7.5,0,3,0,2023-12-04,2,0
M44283028,A119992,"3EMB",30,GAUGE,MECHANICAL,DEFORMATION,MISC,REPLACE,VF032427,VF032770,1,0.5,0,1,1,2023-12-04,2,0
M44283487,A119898,"3EME",20,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF042339,VF032770,2,1.0,0,1,1,2023-12-04,2,0
M44283523,A119992,"3EMB",90,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPLACE,VF032427,VF032770,3,4.5,0,1,1,2023-12-04,2,0
M44303079,A119981,"3EMB",60,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,CLEAN,VF032427,VF032770,2,2.0,0,2,1,2023-12-05,3,0
M44303236,A119779,"3EMO",0,CAMERA,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,VF046729,VF032770,3,5.0,1,2,1,2023-12-05,3,0
M44303460,A119970,"3EMB",2707,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF031827,7,46.5,0,2,1,2023-12-05,3,0
M44304371,A119779,"3EMO",825,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,INVESTIGATE,VF059547,VF032781,4,12.5,0,2,0,2023-12-05,3,0
M44306721,A119992,"3EMB",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA25654,VF031827,1,0.5,0,3,0,2023-12-06,4,0
M44306782,A119898,"3EME",15,PROGRAM,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF048682,VF031827,2,1.0,0,3,0,2023-12-06,4,0
M44310762,A119760,"3EMO",10,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,RESET,V0391649,HA20804,1,0.16666666666666666,0,1,1,2023-12-06,4,0
M44312231,A119779,"3EMO",20,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,HA23032,HA20804,2,1.0,0,1,1,2023-12-06,4,0
M44312926,A119779,"3EMO",16,MOTOR STARTER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF033641,HA19466,1,0.08333333333333333,0,2,0,2023-12-06,4,0
M44316148,A119992,"3EMB",30,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,VF043268,HA19466,2,1.0,0,3,0,2023-12-07,5,0
M44317970,A119992,"3EMB",14,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF056605,HA20804,1,0.5,0,3,0,2023-12-07,5,0
M44317975,A119760,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA23032,HA20804,2,1.0,0,3,0,2023-12-07,5,0
M44318324,A119898,"3EME",10,OTHER,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF039446,HA20804,2,0.5,0,3,0,2023-12-07,5,0
M44318359,A119779,"3EMO",20,GRIPPER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF040657,HA20804,2,1.0,0,1,1,2023-12-07,5,0
M44319655,A119779,"3EMO",15,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,HA23032,HA20804,1,0.25,0,1,1,2023-12-07,5,0
M44319929,A119971,"3EMB",169,COVER,MECHANICAL,DEFORMATION,OPERATIONREL,INVESTIGATE,VF056605,HA20804,5,13.0,0,1,1,2023-12-07,5,0
M44320924,A119898,"3EME",45,FEED TUBE,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF040631,HA19466,1,1.0,0,2,0,2023-12-07,5,0
M44324317,A119971,"3EMB",90,HOSE,MECHANICAL,LEAKAGE,MISC,REPLACE,HA18137,HA19466,2,3.0,0,3,0,2023-12-08,6,0
M44324839,A119779,"3EMO",10,CLAMP,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,VF026838,HA19466,1,0.5,0,3,0,2023-12-08,6,0
M44325599,A119971,"3EMB",1725,HOSE,HYDRAULIC,LEAKAGE,MISC,REPLACE,HA18137,HA19466,6,29.5,0,3,0,2023-12-08,6,0
M44328565,A119971,"3EMB",0,SWITCH,MECHANICAL,STICKING,MISC,ADJUST,VF046345,VF045328,1,0.5,1,1,1,2023-12-08,6,0
M44328677,A119981,"3EMB",13,ACTUATOR,MECHANICAL,STICKING,OPERATIONREL,RESET,VF056054,VF032770,2,0.3,0,1,1,2023-12-08,6,0
M44330899,A119970,"3EMB",20,ACCUMULATOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,VF031827,1,0.5,0,2,0,2023-12-08,6,0
M44337705,A119258,"3EMC",58,BRACKET,MECHANICAL,LOOSENESS,MISC,RESET,V0395421,VF032770,3,3.0,0,1,1,2023-12-09,7,1
M44338029,A119898,"3EME",5,FITTING,PNEUMATIC,LEAKAGE,MISC,REPLACE,V0392306,HA26293,2,1.0,1,2,1,2023-12-09,7,1
M44350807,A119258,"3EMC",66,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,ADJUST,VF040657,HA20804,4,6.0,0,1,1,2023-12-10,1,1
M44350810,A119992,"3EMB",0,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPLACE,VF032427,VF032770,1,0.5,1,1,1,2023-12-10,1,1
M44354662,A119779,"3EMO",80,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,ADJUST,VF059547,VF032781,3,2.0,0,3,0,2023-12-11,2,0
M44356835,A119760,"3EMO",45,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPAIR,VF037510,HA19466,2,1.0,0,3,0,2023-12-11,2,0
M44358079,A119898,"3EME",37,CYLINDER,PNEUMATIC,IMPRPERLUB,MISC,REPLACE,VF042616,HA19466,2,2.0,0,1,1,2023-12-11,2,0
M44359951,A119779,"3EMO",20,MACHINE LOADER,ELECTRICAL,SHORTCIRCUIT,MISC,RESET,VF037510,HA19466,2,1.0,0,1,1,2023-12-11,2,0
M44366557,A119779,"3EMO",20,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,RESET,VF037510,HA19466,2,1.0,0,1,1,2023-12-12,3,0
M44371742,A119779,"3EMO",140,SWITCH,MECHANICAL,STICKING,MISC,RESET,V0391649,HA20804,3,0.5,0,3,0,2023-12-13,4,0
M44395509,A119898,"3EME",15,PROGRAM,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,V0392306,HA26293,2,1.0,0,3,0,2023-12-14,5,0
M44397797,A119779,"3EMO",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,VF046729,VF032770,2,1.0,0,1,1,2023-12-14,5,0
M44398253,A119779,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF046729,VF032770,2,1.0,0,1,1,2023-12-14,5,0
M44399317,A119992,"3EMB",120,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,CLEAN,VF032427,VF032770,1,1.5,0,2,1,2023-12-14,5,0
M44399320,A119970,"3EMB",25,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF031827,2,1.3333333333333333,0,2,1,2023-12-14,5,0
M44399562,A119898,"3EME",15,SWITCH,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,2,1.1666666666666667,0,2,1,2023-12-14,5,0
M44403139,A119971,"3EMB",25,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF031827,2,1.3333333333333333,0,3,0,2023-12-15,6,0
M44405728,A119971,"3EMB",60,OTHER,EXTERNALINFL,MISCEXTINFL,MISC,CLEAN,HA18137,HA19466,2,2.0,0,3,0,2023-12-15,6,0
M44407168,A119992,"3EMB",30,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,HA18137,HA19466,2,1.5,0,1,1,2023-12-15,6,0
M44409025,A119971,"3EMB",20,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF031827,2,1.3333333333333333,0,3,0,2023-12-15,6,0
M44413050,A119971,"3EMB",42,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,INVESTIGATE,VF056605,HA20804,3,3.0,0,3,0,2023-12-16,7,1
M44430951,A119898,"3EME",45,FEED TUBE,MECHANICAL,LOOSENESS,MISC,REPAIR,HA23218,HA20804,2,1.5,0,3,0,2023-12-18,2,0
M44433100,A119898,"3EME",20,PROGRAM,MATERIAL,WEAR,MISC,ADJUST,V0392306,HA26293,2,1.3333333333333333,0,3,0,2023-12-18,2,0
M44436161,A119779,"3EMO",15,SWITCH,ELECTRICAL,EARTHISOFAULT,MISC,RESET,V0395421,VF032770,2,0.6666666666666666,0,2,1,2023-12-18,2,0
M44440514,A119992,"3EMB",90,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,CLEAN,VF032427,VF032770,1,2.0,0,3,0,2023-12-19,3,0
M44441702,A119992,"3EMB",20,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,RESET,VF032427,VF032770,1,1.0,0,3,0,2023-12-19,3,0
M44444705,A119898,"3EME",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF048682,VF031827,1,0.3333333333333333,0,1,1,2023-12-19,3,0
M44445903,A119760,"3EMO",10,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF046345,VF045328,1,0.5,0,2,1,2023-12-19,3,0
M44446199,A119779,"3EMO",14,CLAMP,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,RESET,VF056054,VF032770,3,1.2000000000000002,0,2,1,2023-12-19,3,0
M44451806,A119258,"3EMC",165,VARI-LIMIT,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF040535,HA19466,2,3.25,0,3,0,2023-12-20,4,0
M44452554,A119258,"3EMC",90,DIE REST,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF040535,HA19466,2,2.5,0,1,1,2023-12-20,4,0
M44458292,A119992,"3EMB",24,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,1,0.4,0,3,0,2023-12-21,5,0
M44461834,A119970,"3EMB",15,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,HA18137,HA19466,1,0.5,0,1,1,2023-12-21,5,0
M44462030,A119981,"3EMB",30,NOZZLE,EXTERNALINFL,CONTAMINT,MISC,CLEAN,HA18137,HA19466,1,0.75,0,1,1,2023-12-21,5,0
M44464801,A119898,"3EME",30,MATERIAL GUIDE,MECHANICAL,STICKING,MISC,CLEAN,HA23218,HA20804,2,1.5,0,3,0,2023-12-22,6,0
M44675349,A119898,"3EME",0,PUMP,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,2,4.5,1,3,0,2023-12-31,1,1
M44793831,A119779,"3EMO",45,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,CLEAN,VF037510,HA19466,2,2.0,0,2,0,2024-01-01,2,0
M44804599,A119779,"3EMO",7,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,VF046729,HA20804,1,0.016666666666666666,0,1,1,2024-01-02,3,0
M44817922,A119859,"3EMB",20,HOSE,MECHANICAL,LEAKAGE,OPERATIONREL,REPLACE,VF056054,VF032770,1,0.65,0,1,1,2024-01-03,4,0
M44818372,A119779,"3EMO",504,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,VF046345,VF045328,4,16.0,0,2,1,2024-01-03,4,0
M44819391,A119970,"3EMB",34,SWITCH,EXTERNALINFL,BLOCKPLUG,DESIGNREL,REPAIR,VF044368,VF031827,1,1.0,0,2,0,2024-01-03,4,0
M44822054,A119779,"3EMO",13,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF059547,VF032781,2,0.55,0,3,0,2024-01-04,5,0
M44824941,A119971,"3EMB",92,SWITCH,MATERIAL,EXCESSIVE,MISC,RESET,VF042339,VF032770,1,1.25,0,3,0,2024-01-04,5,0
M44826034,A119779,"3EMO",30,CLAMP,MATERIAL,WEAR,MISC,MODIFY,V0395421,VF031827,3,1.5,0,1,1,2024-01-04,5,0
M44827642,A119779,"3EMO",27,SWITCH,EXTERNALINFL,BLOCKPLUG,MISC,CLEAN,VF040657,HA20804,2,1.3333333333333333,0,2,1,2024-01-04,5,0
M44828447,A119992,"3EMB",25,SWITCH,ELECTRICAL,EARTHISOFAULT,FABINSTALLREL,REPAIR,VF044368,VF031827,1,1.0,0,2,0,2024-01-04,5,0
M44832854,A119970,"3EMB",60,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,V0392306,HA26293,2,2.0,0,3,0,2024-01-05,6,0
M44833847,A119898,"3EME",11,WIRE,ELECTRICAL,NOPWRVOLT,MISC,REPAIR,VF039446,HA20804,1,0.25,0,3,0,2024-01-05,6,0
M44834687,A119981,"3EMB",35,PUMP,MECHANICAL,STICKING,MISC,RESET,VF048682,VF031827,1,1.0,0,1,1,2024-01-05,6,0
M44835964,A119898,"3EME",15,OTHER,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF039446,HA20804,1,0.4166666666666667,0,1,1,2024-01-05,6,0
M44854660,A119992,"3EMB",10,VALVE,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF032427,HA20804,1,0.16666666666666666,0,3,0,2024-01-07,1,1
M44855745,A119779,"3EMO",110,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VFC02296,VFC91970,2,4.666666666666667,0,2,0,2024-01-07,1,1
M44855755,A119779,"3EMO",5,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,VF059547,VF032781,1,0.08333333333333333,1,2,0,2024-01-07,1,1
M44856113,A119859,"3EMB",270,BRACKET,MECHANICAL,DEFORMATION,MISC,REPAIR,HA25654,VF031827,2,8.0,0,3,0,2024-01-07,1,1
M44862803,A119859,"3EMB",30,BRACKET,MATERIAL,BREAKAGE,FABINSTALLREL,REPAIR,VF040631,HA19466,2,2.0,0,3,0,2024-01-08,2,0
M44862850,A119898,"3EME",15,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF045501,VF031827,1,0.5,0,3,0,2024-01-08,2,0
M44871868,A119760,"3EMO",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,V0395421,VF031827,3,1.75,0,3,0,2024-01-09,3,0
M44873508,A119971,"3EMB",30,HOSE,MATERIAL,BREAKAGE,MISC,REPAIR,VF040631,HA19466,2,1.5,0,1,1,2024-01-09,3,0
M44874527,A119779,"3EMO",55,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,V0395421,VF031827,3,2.5,0,2,1,2024-01-09,3,0
M44874663,A119779,"3EMO",17,SWITCH,MECHANICAL,STICKING,OPERATIONREL,ADJUST,VF056054,VF032770,3,1.5,0,2,1,2024-01-09,3,0
M45589780,A119779,"3EMO",60,VALVE,PNEUMATIC,POORFILTRA,OPERATIONREL,REPLACE,VF056054,VF032770,3,4.5,0,1,1,2024-02-20,3,0
M44884317,A119760,"3EMO",153,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,REPLACE,VF059547,VF032781,2,5.5,0,2,1,2024-01-10,4,0
M44893561,A119970,"3EMB",30,HELPER DOOR,EXTERNALINFL,BLOCKPLUG,FABINSTALLREL,REPAIR,VF044368,VF031827,2,1.3333333333333333,0,2,1,2024-01-11,5,0
M44947935,A119970,"3EMB",180,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,HA19466,2,3.0,0,1,1,2024-01-16,3,0
M44949651,A119898,"3EME",33,OTHER,MECHANICAL,STICKING,MISC,REPAIR,VF042616,HA19466,2,2.0,0,1,1,2024-01-16,3,0
M44951080,A119779,"3EMO",105,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,VF043268,HA20804,1,0.75,0,2,0,2024-01-16,3,0
M44951514,A119779,"3EMO",30,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,CLEAN,VF043268,HA20804,2,1.0,0,3,0,2024-01-16,3,0
M44953370,A119992,"3EMB",10,SWITCH,MATERIAL,EXCESSIVE,MISC,CLEAN,V0392306,HA20804,2,1.0,0,3,0,2024-01-17,4,0
M44953429,A119779,"3EMO",40,SWITCH,ELECTRICAL,FAULTPWRVOLT,FAILRELMNGMT,CLEAN,VF043268,HA20804,1,0.5,0,3,0,2024-01-17,4,0
M44956468,A119970,"3EMB",80,FILTER,MATERIAL,BREAKAGE,MISC,REPLACE,VF040631,VF031827,3,5.0,0,3,0,2024-01-17,4,0
M44959551,A119760,"3EMO",35,GUIDE PINS,MATERIAL,BREAKAGE,MISC,RESET,V0391649,VF032770,1,0.5833333333333334,0,2,0,2024-01-17,4,0
M44963448,A119971,"3EMB",200,OPERATOR DOOR,MECHANICAL,STICKING,FAILRELMNGMT,ADJUST,VF056054,VF032770,1,0.5,0,3,0,2024-01-18,5,0
M44964244,A119898,"3EME",20,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,ADJUST,VF046345,VF045328,5,25.0,0,3,0,2024-01-18,5,0
M44966169,A119779,"3EMO",6,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,VF040657,VF031827,1,0.08333333333333333,0,1,1,2024-01-18,5,0
M44971839,A119981,"3EMB",13,SWITCH,MECHANICAL,STICKING,OPERATIONREL,CLEAN,VF056054,VF032770,1,0.5,0,3,0,2024-01-19,6,0
M44976389,A119981,"3EMB",12,MOTOR STARTER,ELECTRICAL,EARTHISOFAULT,MISC,RESET,HA25654,HA19466,2,0.5,0,1,1,2024-01-19,6,0
M44977732,A119981,"3EMB",5,BREAKER,ELECTRICAL,SHORTCIRCUIT,MISC,RESET,V0392306,HA20804,2,0.6666666666666666,1,2,0,2024-01-19,6,0
M44978404,A119898,"3EME",10,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,INVESTIGATE,VF048682,HA20804,1,0.5,0,3,0,2024-01-20,7,1
M44984472,A119898,"3EME",10,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,VF048682,HA20804,1,0.5,0,2,1,2024-01-20,7,1
M45000717,A119971,"3EMB",30,OPERATOR DOOR,MECHANICAL,STICKING,MISC,REPAIR,V0392306,HA20804,2,2.0,0,3,0,2024-01-22,2,0
M45009180,A119981,"3EMB",15,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF033640,VF032770,1,0.5,0,1,1,2024-01-22,2,0
M45009519,A119779,"3EMO",21,CLAMP,MECHANICAL,STICKING,FAILRELMNGMT,RESET,VF056054,VF032770,1,0.5,0,1,1,2024-01-22,2,0
